sub,day,condition,button,jhana,ch_name,n_epochs,n_channels,lempel_ziv_norm,permutation_entropy,spectral_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,nk_fsi,nk_lle,nk_sampen,nk_pen,nk_lzc,delta,theta,alpha,beta,gamma
5,day4,jhana,button#3,jhana4,FC2,117,29,0.8159,0.9882,0.8524,1.7801,0.8352,1.996,2.4684,6.1255,1.7795,0.9882,0.8611,4.44,1.3365,1.8986,0.6382,0.351
5,day4,jhana,button#3,jhana4,FC6,117,29,0.8864,0.9878,0.8983,1.9113,0.9583,1.7111,2.4949,5.6602,1.9107,0.9878,0.936,3.8174,0.8949,0.9496,0.6807,0.5221
5,day4,jhana,button#3,jhana4,C3,117,29,0.8391,0.9875,0.8645,1.8176,0.8565,1.9192,2.4313,6.0583,1.817,0.9875,0.8487,4.1264,1.2977,1.8784,0.644,0.3985
5,day4,jhana,button#3,jhana4,Cz,117,29,0.8052,0.9889,0.85,1.7686,0.8291,2.026,2.3874,6.0702,1.7681,0.9889,0.9485,4.4427,1.2456,1.8593,0.5674,0.3458
5,day4,jhana,button#3,jhana4,C4,117,29,0.8588,0.9898,0.8784,1.8472,0.9111,1.8311,2.5761,5.926,1.8464,0.9898,0.8487,3.1518,0.9002,1.4401,0.5165,0.3437
5,day4,jhana,button#3,jhana4,CP5,117,29,0.843,0.989,0.8637,1.8196,0.861,1.9208,2.4745,6.0677,1.8191,0.989,0.8487,4.0447,1.3163,2.2743,0.6647,0.3878
5,day4,jhana,button#3,jhana4,CP1,117,29,0.8284,0.9884,0.8563,1.794,0.8472,1.9587,2.4772,6.1348,1.7933,0.9884,0.8611,4.0476,1.2694,1.9251,0.59,0.3513
5,day4,jhana,button#3,jhana4,CP2,117,29,0.848,0.9901,0.8704,1.8313,0.8918,1.8831,2.5412,6.0139,1.8306,0.9901,0.8736,3.3863,1.0799,1.8426,0.551,0.3384
5,day4,jhana,button#3,jhana4,CP6,117,29,0.9443,0.9914,0.92,1.9711,1.0576,1.5551,2.6976,5.6291,1.9703,0.9914,0.9735,1.9595,0.5538,1.6199,0.4989,0.4593
5,day4,jhana,button#3,jhana4,P7,117,29,0.9387,0.99,0.9155,1.9788,0.9924,1.6314,2.5746,5.6708,1.9784,0.99,0.961,3.4537,1.3995,2.3408,0.9272,0.6936
5,day4,jhana,button#3,jhana4,P3,117,29,0.8461,0.9898,0.8681,1.8277,0.8823,1.8906,2.5944,5.99,1.8268,0.9898,0.8736,3.6962,1.0497,1.6754,0.5193,0.339
5,day4,jhana,button#3,jhana4,Pz,117,29,0.8486,0.9898,0.8645,1.8231,0.8837,1.8926,2.5126,6.0411,1.8225,0.9898,0.8112,3.7959,1.1015,1.741,0.5373,0.3402
5,day4,jhana,button#3,jhana4,P4,117,29,0.8834,0.9902,0.8834,1.8786,0.9388,1.7675,2.5918,5.9288,1.8776,0.9902,0.8611,2.6204,0.8565,1.9497,0.4945,0.3471
5,day4,jhana,button#3,jhana4,P8,117,29,0.9284,0.989,0.9213,1.9576,1.0155,1.6021,2.6552,5.6058,1.9569,0.989,0.961,1.8751,0.5412,1.1158,0.5149,0.4331
5,day4,jhana,button#3,jhana4,POz,117,29,0.902,0.9908,0.9039,1.9151,0.9831,1.6897,2.6968,5.7542,1.9145,0.9908,0.9236,2.1402,0.6819,1.1639,0.429,0.3282
5,day4,jhana,button#3,jhana4,O1,117,29,0.9535,0.9924,0.928,1.9992,1.0426,1.5893,2.6001,5.5392,1.9985,0.9924,1.0234,3.9099,1.3603,1.7518,0.8325,0.7092
5,day4,jhana,button#3,jhana4,Oz,117,29,0.949,0.9925,0.9221,1.9801,1.0264,1.6213,2.8397,5.5581,1.9793,0.9925,0.986,3.121,1.2392,1.4977,0.6768,0.5209
5,day4,jhana,button##,jhanaB,Fp1,148,29,0.8403,0.9918,0.8851,1.8545,0.9473,1.894,2.3881,5.6405,1.854,0.9918,0.936,15.6203,1.1793,3.1037,0.9657,0.7946
5,day4,jhana,button##,jhanaB,Fpz,148,29,0.8005,0.9922,0.8783,1.7909,0.9119,1.9882,2.5106,5.6404,1.79,0.9922,0.9485,17.9664,0.9964,2.7943,0.8896,0.7436
5,day4,jhana,button##,jhanaB,Fp2,148,29,0.8029,0.992,0.8793,1.7993,0.9203,1.978,2.4602,5.608,1.7989,0.992,0.8861,18.5114,0.9002,2.7989,0.8842,0.7499
5,day4,jhana,button##,jhanaB,AF3,148,29,0.8724,0.9921,0.8964,1.8922,0.9895,1.7965,2.5378,5.6451,1.8917,0.9921,0.936,12.3547,1.2212,3.0765,0.9706,0.7921
5,day4,jhana,button##,jhanaB,AF4,148,29,0.873,0.9914,0.9007,1.8728,0.9897,1.7794,2.6509,5.5104,1.8726,0.9914,0.8861,11.0598,0.9693,2.6389,0.8801,0.7318
5,day4,jhana,button##,jhanaB,F7,148,29,0.9218,0.99,0.9306,1.9889,1.0455,1.5696,2.526,5.5931,1.988,0.99,0.8611,4.674,1.2309,3.3728,1.1769,1.0397
5,day4,jhana,button##,jhanaB,F3,148,29,0.9444,0.9912,0.9286,1.9729,1.0739,1.5504,2.7413,5.5297,1.9717,0.9912,0.986,5.0512,1.2641,2.6544,1.0239,0.8449
5,day4,jhana,button##,jhanaB,Fz,148,29,0.9521,0.9921,0.9298,1.9572,1.096,1.5436,2.884,5.5417,1.9563,0.9921,0.9984,4.8553,1.0186,2.3322,0.8445,0.7201
5,day4,jhana,button##,jhanaB,F4,148,29,0.9289,0.9918,0.919,1.911,1.0555,1.6194,2.84,5.5487,1.9096,0.9918,0.9485,7.1403,1.0351,2.1831,0.8937,0.7509
5,day4,jhana,button##,jhanaB,F8,148,29,0.9063,0.9933,0.9097,1.9337,1.0609,1.6789,2.4844,5.4716,1.933,0.9933,0.9984,10.8533,0.6669,1.6783,0.8128,0.7568
5,day4,jhana,button##,jhanaB,FC5,148,29,1.0204,0.9892,0.9503,2.0768,1.1737,1.3801,2.6529,5.4589,2.0761,0.9892,1.0484,3.3531,1.1469,2.6233,1.5376,1.4134
5,day4,jhana,button##,jhanaB,FC1,148,29,0.939,0.9913,0.9169,1.9635,1.0295,1.6179,2.7194,5.7007,1.9623,0.9913,0.9485,5.8156,1.749,3.0657,1.0542,0.7859
5,day4,jhana,button##,jhanaB,FC2,148,29,0.9491,0.9925,0.9253,1.9826,1.0667,1.5746,2.9479,5.6851,1.9815,0.9925,0.9485,5.6381,1.4072,2.6388,1.0324,0.7662
5,day4,jhana,button##,jhanaB,FC6,148,29,0.9978,0.9906,0.9504,2.0646,1.1773,1.4029,2.622,5.416,2.0639,0.9906,1.0359,4.2769,0.7233,1.1366,1.0405,1.0207
5,day4,jhana,button##,jhanaB,C3,148,29,0.9699,0.991,0.9336,2.0272,1.1078,1.4923,2.6768,5.5855,2.0254,0.991,0.986,3.692,1.2879,2.5985,1.0697,0.8128
5,day4,jhana,button##,jhanaB,Cz,148,29,0.9325,0.9917,0.9164,1.9473,1.0634,1.603,2.8076,5.64,1.9465,0.9917,0.961,6.6102,1.638,2.748,0.9403,0.7433
5,day4,jhana,button##,jhanaB,C4,148,29,0.9848,0.992,0.9412,2.0233,1.1498,1.4449,2.8811,5.5056,2.0228,0.992,0.9735,3.4945,0.8989,2.1598,0.9461,0.7798
5,day4,jhana,button##,jhanaB,CP5,148,29,0.9735,0.9929,0.9314,2.0157,1.0994,1.512,2.5795,5.6159,2.0144,0.9929,0.9111,3.3241,1.336,3.1148,1.1237,0.7938
5,day4,jhana,button##,jhanaB,CP1,148,29,0.9711,0.9923,0.9326,1.9843,1.1097,1.5032,2.8107,5.645,1.9842,0.9923,0.9735,3.6164,1.295,2.6697,0.9903,0.7498
5,day4,jhana,button##,jhanaB,CP2,148,29,0.9871,0.993,0.9421,2.0069,1.1526,1.4532,2.9156,5.5221,2.006,0.993,0.9984,3.1173,1.0667,2.5922,0.9599,0.7399
5,day4,jhana,button##,jhanaB,CP6,148,29,1.0121,0.9952,0.9557,2.0855,1.2315,1.3482,2.701,5.404,2.0846,0.9952,0.986,2.1111,0.6047,2.1907,0.9531,0.9236
5,day4,jhana,button##,jhanaB,P7,148,29,1.0115,0.9904,0.9455,2.0635,1.1433,1.4222,2.8274,5.5326,2.0632,0.9904,0.961,2.8092,1.8221,3.5242,1.642,1.3293
5,day4,jhana,button##,jhanaB,P3,148,29,0.9794,0.9927,0.9421,2.0074,1.1542,1.4475,2.7832,5.5131,2.0068,0.9927,0.986,2.6383,0.9123,2.0708,0.8642,0.7173
5,day4,jhana,button##,jhanaB,Pz,148,29,0.986,0.9931,0.9424,2.0152,1.1532,1.4538,2.894,5.5055,2.0143,0.9931,0.9735,2.8752,1.0665,2.3081,0.9228,0.7248
5,day4,jhana,button##,jhanaB,P4,148,29,0.9901,0.9938,0.9461,2.0442,1.1621,1.4412,2.8531,5.4888,2.0444,0.9938,0.9735,2.4605,0.892,2.6166,0.9451,0.7476
5,day4,jhana,button##,jhanaB,P8,148,29,1.0293,0.9935,0.9561,1.9912,1.2293,1.3207,3.9029,5.4928,1.9908,0.9935,0.986,1.6502,0.6321,1.9508,1.6847,1.7835
5,day4,jhana,button##,jhanaB,POz,148,29,0.986,0.9927,0.9503,1.9975,1.1947,1.3999,3.0359,5.4243,1.9968,0.9927,1.0484,2.273,0.6389,1.4184,0.7737,0.7191
5,day4,jhana,button##,jhanaB,O1,148,29,1.0151,0.9937,0.9604,2.1165,1.1962,1.375,2.4776,5.4283,2.1156,0.9937,0.9236,2.7623,1.4489,2.1159,1.4158,1.4604
5,day4,jhana,button##,jhanaB,Oz,148,29,1.0079,0.9937,0.9591,2.089,1.2085,1.3775,2.5946,5.3865,2.0881,0.9937,0.9735,2.4018,1.3586,1.7769,1.1391,1.1321
6,day1,jhana,button#1,jhana1,Fp1,21,29,0.8881,0.9789,0.8728,1.8931,0.8653,1.7685,2.2219,5.7532,1.8924,0.9789,0.986,27.6585,5.1385,13.0837,4.6613,5.563
6,day1,jhana,button#1,jhana1,Fpz,21,29,0.8625,0.9808,0.8714,1.882,0.8416,1.8253,2.0932,5.8064,1.8814,0.9808,0.8611,22.3182,4.0303,12.3614,3.9108,4.5129
6,day1,jhana,button#1,jhana1,Fp2,21,29,0.8641,0.981,0.8729,1.8839,0.856,1.8172,2.1682,5.7985,1.8832,0.981,1.0234,21.0859,3.6475,11.7458,3.9545,4.4461
6,day1,jhana,button#1,jhana1,AF3,21,29,0.8788,0.9786,0.8734,1.8879,0.846,1.8026,2.1755,5.8565,1.8872,0.9786,0.9984,14.7595,4.5184,12.5443,3.5457,3.7082
6,day1,jhana,button#1,jhana1,AF4,21,29,0.8457,0.9812,0.8516,1.8339,0.8047,1.9424,2.1871,5.979,1.8336,0.9812,0.986,16.7078,3.9235,11.6996,2.8706,2.7821
6,day1,jhana,button#1,jhana1,F7,21,29,0.8663,0.9851,0.8729,1.8861,0.8663,1.8588,2.1927,5.8589,1.8858,0.9851,0.9111,18.4998,5.8826,10.7849,3.1457,3.3892
6,day1,jhana,button#1,jhana1,F3,21,29,0.8087,0.9783,0.8007,1.7873,0.756,2.0405,2.0962,6.1678,1.7867,0.9783,0.8986,37.4698,5.5706,11.9378,3.2974,3.2586
6,day1,jhana,button#1,jhana1,Fz,21,29,0.7799,0.9813,0.8114,1.7388,0.7179,2.2138,2.0646,6.2409,1.7382,0.9813,0.8362,24.9758,5.6739,12.7492,2.8176,2.4885
6,day1,jhana,button#1,jhana1,F4,21,29,0.8386,0.9822,0.8479,1.8247,0.8073,1.9773,2.1616,6.0751,1.8242,0.9822,0.8861,15.8283,3.7155,10.802,2.5936,2.3114
6,day1,jhana,button#1,jhana1,FC5,21,29,0.8909,0.9691,0.8804,1.838,0.9065,1.6888,2.3213,5.8561,1.8376,0.9691,0.9111,22.6339,5.5293,11.4673,7.1919,8.4886
6,day1,jhana,button#1,jhana1,FC1,21,29,0.8295,0.9751,0.8314,1.7775,0.7605,2.0248,2.1934,6.1083,1.777,0.9751,0.8861,21.898,6.2416,12.0912,3.3091,2.9355
6,day1,jhana,button#1,jhana1,FC2,21,29,0.8011,0.9803,0.8324,1.7775,0.7428,2.1074,2.1753,6.2096,1.7767,0.9803,0.9236,16.1006,5.028,11.5116,2.6822,2.2289
6,day1,jhana,button#1,jhana1,FC6,21,29,0.8613,0.985,0.8783,1.8702,0.8752,1.8453,2.3131,5.821,1.8695,0.985,1.0109,14.2003,3.0219,7.9111,2.5467,2.3565
6,day1,jhana,button#1,jhana1,C3,21,29,0.8522,0.9723,0.8586,1.8176,0.8215,1.8744,2.3046,5.9862,1.8167,0.9723,0.9735,22.3661,5.2784,10.728,4.6907,4.5852
6,day1,jhana,button#1,jhana1,Cz,21,29,0.8376,0.9791,0.8478,1.825,0.7866,1.972,2.2043,6.0796,1.8242,0.9791,0.8362,13.0334,4.4933,10.9405,2.7775,2.2481
6,day1,jhana,button#1,jhana1,C4,21,29,0.8715,0.983,0.8745,1.8811,0.8538,1.8455,2.3101,5.91,1.8807,0.983,1.0484,12.3931,3.8607,8.9559,2.8788,2.4547
6,day1,jhana,button#1,jhana1,T8,21,29,0.7696,0.9875,0.855,1.7435,0.8475,2.04,2.4423,5.5881,1.7425,0.9875,1.0983,40.2138,4.0586,4.0431,3.166,3.4258
6,day1,jhana,button#1,jhana1,CP5,21,29,0.8849,0.9739,0.875,1.8574,0.8623,1.7597,2.3105,5.907,1.8565,0.9739,0.8861,16.4569,4.3685,12.2444,4.7271,4.509
6,day1,jhana,button#1,jhana1,CP1,21,29,0.8295,0.977,0.8397,1.8097,0.7714,2.006,2.2528,6.1052,1.8092,0.977,0.8861,13.9639,4.2298,13.9532,3.1525,2.508
6,day1,jhana,button#1,jhana1,CP2,21,29,0.8247,0.9805,0.8376,1.7907,0.7625,2.0417,2.3167,6.1309,1.7901,0.9805,0.8362,14.6323,4.2957,12.1546,2.7762,2.1408
6,day1,jhana,button#1,jhana1,CP6,21,29,0.9103,0.9855,0.9085,1.9222,0.9621,1.6804,2.4853,5.6806,1.9215,0.9855,1.0484,11.3771,2.7678,7.0755,3.2674,3.0881
6,day1,jhana,button#1,jhana1,P7,21,29,0.7603,0.981,0.7879,1.6929,0.6785,2.3255,2.2164,6.4087,1.6926,0.981,0.4243,24.6861,5.1307,22.4461,3.4963,2.3961
6,day1,jhana,button#1,jhana1,P3,21,29,0.792,0.9758,0.7878,1.7184,0.7046,2.2078,2.158,6.3963,1.718,0.9758,0.9485,19.461,4.3662,23.6788,3.3328,2.4219
6,day1,jhana,button#1,jhana1,Pz,21,29,0.7825,0.9761,0.7714,1.7272,0.6983,2.1883,2.1389,6.3997,1.7269,0.9761,0.9236,13.6331,4.5117,26.3051,2.6849,2.0813
6,day1,jhana,button#1,jhana1,P4,21,29,0.7811,0.9816,0.8001,1.7545,0.7298,2.168,2.1704,6.3398,1.7541,0.9816,0.8362,18.2049,4.383,19.7788,2.598,2.0476
6,day1,jhana,button#1,jhana1,P8,21,29,0.7797,0.9868,0.7643,1.7395,0.7338,2.2,2.1948,6.407,1.7387,0.9868,0.7363,18.8734,3.4854,20.507,1.7994,1.411
6,day1,jhana,button#1,jhana1,POz,21,29,0.7373,0.9749,0.716,1.6577,0.6401,2.3574,2.0458,6.5746,1.657,0.9749,0.7738,13.6652,4.6908,40.4465,2.7151,1.9976
6,day1,jhana,button#1,jhana1,O1,21,29,0.7213,0.9812,0.7308,1.6521,0.6387,2.4346,2.0631,6.7273,1.6513,0.9812,0.4867,33.0155,5.7393,29.4659,2.9007,2.1607
6,day1,jhana,button#1,jhana1,Oz,21,29,0.7548,0.9809,0.7738,1.7009,0.6824,2.2771,2.1386,6.4947,1.7004,0.9809,0.5491,15.0879,4.6493,24.6535,2.3736,2.0061
6,day1,jhana,button#1,jhana1,O2,21,29,0.7429,0.9805,0.7435,1.6661,0.6538,2.3532,2.0861,6.6164,1.6656,0.9805,0.3994,15.884,6.1217,30.9301,2.3381,1.9266
6,day1,jhana,button#2,jhana2,Fp1,63,30,0.9017,0.9786,0.8807,1.9463,0.9055,1.6908,2.1834,5.7195,1.9455,0.9786,0.7987,26.2833,4.2173,13.1976,5.5591,6.6467
6,day1,jhana,button#2,jhana2,Fpz,63,30,0.8852,0.9803,0.8795,1.9252,0.893,1.737,2.1424,5.7014,1.9247,0.9803,0.8237,26.6084,4.1468,13.3949,5.3497,6.3027
6,day1,jhana,button#2,jhana2,Fp2,63,30,0.8999,0.9802,0.8824,1.9351,0.9134,1.6953,2.1641,5.7016,1.9343,0.9802,0.9236,26.4868,3.9533,12.9013,5.6771,6.667
6,day1,jhana,button#2,jhana2,AF3,63,30,0.9219,0.9799,0.8844,1.966,0.9222,1.6659,2.2717,5.7269,1.9654,0.9799,0.8362,21.3931,4.0961,12.9468,4.5532,5.2911
6,day1,jhana,button#2,jhana2,AF4,63,30,0.9023,0.9814,0.8771,1.9378,0.9049,1.7218,2.2384,5.7386,1.9375,0.9814,0.8861,21.162,3.7331,11.7738,3.9557,4.2448
6,day1,jhana,button#2,jhana2,F7,63,30,0.8813,0.985,0.8729,1.921,0.9142,1.7933,2.2147,5.6922,1.9204,0.985,0.936,34.9692,5.6793,11.0296,4.069,5.5489
6,day1,jhana,button#2,jhana2,F3,63,30,0.879,0.9806,0.8535,1.9034,0.8723,1.7808,2.2201,5.8584,1.9025,0.9806,0.7488,35.3291,4.8385,12.122,4.2916,5.1492
6,day1,jhana,button#2,jhana2,Fz,63,30,0.8395,0.984,0.8474,1.8552,0.8177,1.9333,2.111,5.9531,1.855,0.984,0.5866,28.5796,4.8369,12.913,3.7163,3.7213
6,day1,jhana,button#2,jhana2,F4,63,30,0.8784,0.9839,0.8612,1.908,0.8847,1.7905,2.295,5.7783,1.9073,0.9839,0.7488,25.8655,3.9794,10.9769,3.6555,3.9367
6,day1,jhana,button#2,jhana2,FC5,63,30,0.9254,0.9693,0.9044,1.9262,0.9843,1.5126,2.2446,5.715,1.9257,0.9693,0.8237,30.2646,5.0313,12.3057,9.3828,14.8395
6,day1,jhana,button#2,jhana2,FC1,63,30,0.8422,0.9812,0.8361,1.8239,0.8074,1.9829,2.439,5.93,1.8232,0.9812,0.7488,42.7352,7.8263,13.3041,4.54,4.4294
6,day1,jhana,button#2,jhana2,FC2,63,30,0.8848,0.9837,0.8736,1.9114,0.889,1.784,2.2491,5.8844,1.9109,0.9837,0.8112,21.7041,4.3191,11.5932,3.6841,3.7093
6,day1,jhana,button#2,jhana2,FC6,63,30,0.9412,0.9839,0.9162,1.9844,1.0348,1.5461,2.2965,5.6125,1.9836,0.9839,0.936,20.314,2.9067,8.146,4.8295,6.2278
6,day1,jhana,button#2,jhana2,C3,63,30,0.9127,0.9726,0.8949,1.9307,0.9351,1.6,2.2574,5.7256,1.9299,0.9726,0.8861,27.553,4.7505,11.5883,6.4912,8.5948
6,day1,jhana,button#2,jhana2,Cz,63,30,0.8946,0.9848,0.8773,1.9301,0.9027,1.7525,2.2805,5.8576,1.9294,0.9848,0.8362,19.1526,4.195,11.3223,3.579,3.6028
6,day1,jhana,button#2,jhana2,C4,63,30,0.9436,0.9854,0.9054,1.9777,1.0061,1.5922,2.3964,5.6293,1.977,0.9854,0.8487,22.5116,3.9347,9.435,4.7754,5.5392
6,day1,jhana,button#2,jhana2,T8,63,30,0.9013,0.9879,0.9045,1.963,1.0273,1.5971,2.3497,5.4377,1.9623,0.9879,0.7987,32.2285,3.61,3.6433,4.4946,6.1039
6,day1,jhana,button#2,jhana2,CP5,63,30,0.9647,0.9728,0.9133,1.9567,1.0181,1.4711,2.2893,5.6786,1.9559,0.9728,0.961,21.672,5.2873,13.5032,8.6,12.7922
6,day1,jhana,button#2,jhana2,CP1,63,30,0.889,0.9827,0.8732,1.9094,0.8855,1.7627,2.2234,5.8046,1.9087,0.9827,0.7738,20.8367,4.2602,13.5943,3.8842,3.974
6,day1,jhana,button#2,jhana2,CP2,63,30,0.8753,0.985,0.8728,1.9052,0.8859,1.8139,2.2076,5.878,1.9049,0.985,0.8611,23.8188,4.6161,12.199,3.8567,3.8024
6,day1,jhana,button#2,jhana2,CP6,63,30,0.9724,0.9865,0.9265,2.0085,1.0997,1.4707,2.4252,5.52,2.0082,0.9865,0.9111,21.8996,3.4859,8.3335,6.1827,7.7161
6,day1,jhana,button#2,jhana2,P7,63,30,0.8024,0.9889,0.8139,1.7957,0.7847,2.1248,2.1968,6.1335,1.795,0.9889,0.6989,40.4992,7.1175,23.2978,3.9064,3.0785
6,day1,jhana,button#2,jhana2,P3,63,30,0.8657,0.982,0.8326,1.8667,0.8263,1.8875,2.2793,6.0182,1.8661,0.982,0.6989,24.6325,4.9935,22.9726,3.996,3.6357
6,day1,jhana,button#2,jhana2,Pz,63,30,0.8512,0.984,0.824,1.8441,0.8106,1.9381,2.2494,6.1285,1.8436,0.984,0.8112,23.0372,5.1817,25.7315,3.404,3.1315
6,day1,jhana,button#2,jhana2,P4,63,30,0.9002,0.9875,0.867,1.9324,0.9258,1.742,2.2744,5.848,1.9314,0.9875,0.8611,19.5635,4.0569,19.1405,3.7374,3.7993
6,day1,jhana,button#2,jhana2,P8,63,30,0.8222,0.9934,0.812,1.8133,0.8372,2.003,2.3178,6.1225,1.8127,0.9934,0.6989,30.7211,3.8966,21.2605,2.3242,2.0559
6,day1,jhana,button#2,jhana2,POz,63,30,0.7899,0.9835,0.7701,1.7612,0.7285,2.1553,2.0692,6.3691,1.7609,0.9835,0.7114,26.6819,5.3968,38.764,3.3457,2.8118
6,day1,jhana,button#2,jhana2,O1,63,30,0.7789,0.9874,0.7705,1.7395,0.7119,2.3092,2.1408,6.4342,1.7389,0.9874,0.6989,45.3581,6.5643,27.598,3.266,2.716
6,day1,jhana,button#2,jhana2,Oz,63,30,0.7255,0.9871,0.7718,1.6842,0.6811,2.4287,2.0474,6.3619,1.6832,0.9871,0.7114,41.4797,6.8938,25.2542,2.9581,2.6386
6,day1,jhana,button#2,jhana2,O2,63,30,0.6828,0.9863,0.7446,1.6238,0.6316,2.5884,1.9802,6.5573,1.623,0.9863,0.6615,47.8659,7.2274,29.6713,2.9928,2.6598
6,day1,jhana,button#3,jhana3,Fp1,68,30,0.8873,0.9791,0.8741,1.8872,0.851,1.7947,2.2246,5.8943,1.8867,0.9791,0.7488,14.7546,4.033,11.9223,3.7975,3.3706
6,day1,jhana,button#3,jhana3,Fpz,68,30,0.8191,0.9771,0.8395,1.7906,0.7588,2.0291,2.1681,6.0635,1.7901,0.9771,0.4368,17.5373,3.73,11.619,3.1792,2.5487
6,day1,jhana,button#3,jhana3,Fp2,68,30,0.8567,0.9788,0.8549,1.8462,0.8093,1.8976,2.2365,5.9822,1.8457,0.9788,0.4368,15.1801,3.2963,10.9123,3.2337,2.7256
6,day1,jhana,button#3,jhana3,AF3,68,30,0.8392,0.9738,0.8424,1.8087,0.7636,1.9478,2.1179,6.1381,1.808,0.9738,0.6115,12.9684,4.1578,12.1156,3.2703,2.3419
6,day1,jhana,button#3,jhana3,AF4,68,30,0.8295,0.9744,0.8364,1.7774,0.7603,1.9814,2.2276,6.2063,1.7768,0.9744,0.4992,11.938,3.6616,11.3014,2.7332,1.893
6,day1,jhana,button#3,jhana3,F7,68,30,0.8385,0.9813,0.8424,1.8073,0.7737,1.9983,2.2545,6.1592,1.8068,0.9813,0.7114,16.0208,5.3136,10.2479,2.9549,2.1049
6,day1,jhana,button#3,jhana3,F3,68,30,0.7793,0.9728,0.7875,1.7058,0.6808,2.1884,2.0942,6.3955,1.7051,0.9728,0.5741,23.5009,4.8921,11.3517,2.9832,1.9053
6,day1,jhana,button#3,jhana3,Fz,68,30,0.7471,0.9731,0.7923,1.6561,0.6456,2.3352,2.1483,6.5244,1.6554,0.9731,0.624,18.3777,4.7211,12.3286,2.7544,1.6487
6,day1,jhana,button#3,jhana3,F4,68,30,0.7533,0.9746,0.7676,1.6733,0.6939,2.2235,2.1718,6.4836,1.6727,0.9746,0.5616,31.1529,4.5906,10.8803,2.6355,1.7728
6,day1,jhana,button#3,jhana3,FC5,68,30,0.7863,0.9696,0.8303,1.7239,0.7164,2.0635,2.1554,6.1233,1.7232,0.9696,0.6615,21.4003,4.6433,9.7236,3.9838,2.9509
6,day1,jhana,button#3,jhana3,FC1,68,30,0.7371,0.9704,0.7913,1.633,0.6401,2.3873,2.2638,6.5262,1.6323,0.9704,0.5991,18.8093,5.1418,11.7999,3.0565,1.7417
6,day1,jhana,button#3,jhana3,FC2,68,30,0.77,0.9716,0.8091,1.6963,0.6781,2.2095,2.1391,6.4409,1.6957,0.9716,0.6365,12.959,4.3594,10.9571,2.768,1.5714
6,day1,jhana,button#3,jhana3,FC6,68,30,0.8637,0.979,0.872,1.8327,0.8454,1.8435,2.354,5.948,1.8321,0.979,0.4867,10.8731,2.9001,7.8749,2.7479,2.0442
6,day1,jhana,button#3,jhana3,C3,68,30,0.8,0.9673,0.8208,1.7094,0.7011,2.0985,2.177,6.2919,1.7087,0.9673,0.6115,14.8838,4.4886,10.9389,3.704,2.334
6,day1,jhana,button#3,jhana3,Cz,68,30,0.8043,0.9715,0.8153,1.7243,0.7065,2.1111,2.2302,6.3282,1.7236,0.9715,0.5242,10.7137,4.0917,10.7614,2.7776,1.5233
6,day1,jhana,button#3,jhana3,C4,68,30,0.8295,0.976,0.8479,1.785,0.7756,1.9828,2.2125,6.1589,1.7844,0.976,0.4743,12.384,3.7574,9.0562,3.056,1.8702
6,day1,jhana,button#3,jhana3,T8,68,30,0.7912,0.9863,0.8449,1.7429,0.8457,2.0231,2.3408,5.732,1.7423,0.9863,0.3869,31.2229,4.0948,4.1836,2.9074,2.6945
6,day1,jhana,button#3,jhana3,CP5,68,30,0.7917,0.9702,0.8261,1.7133,0.7183,2.1002,2.2097,6.1947,1.7127,0.9702,0.4867,18.5774,4.6407,10.8955,4.034,2.7107
6,day1,jhana,button#3,jhana3,CP1,68,30,0.7728,0.9692,0.7939,1.6853,0.6682,2.2188,2.1544,6.4438,1.6846,0.9692,0.4119,14.4982,4.3316,14.0321,3.073,1.6208
6,day1,jhana,button#3,jhana3,CP2,68,30,0.8,0.9719,0.8131,1.7362,0.7071,2.1208,2.2009,6.3497,1.7356,0.9719,0.5117,10.9148,4.1224,11.8146,2.8161,1.5361
6,day1,jhana,button#3,jhana3,CP6,68,30,0.9114,0.9828,0.9024,1.8792,0.9521,1.6736,2.566,5.7586,1.8786,0.9828,0.7488,12.6563,3.059,7.0397,3.4462,2.5569
6,day1,jhana,button#3,jhana3,P7,68,30,0.718,0.9726,0.7397,1.5987,0.6044,2.4907,2.205,6.7765,1.598,0.9726,0.7363,27.1028,5.7294,21.2451,3.3123,1.7147
6,day1,jhana,button#3,jhana3,P3,68,30,0.7559,0.9668,0.7506,1.64,0.6345,2.3017,2.2054,6.6384,1.6394,0.9668,0.624,15.1923,4.0106,22.7021,3.1311,1.5829
6,day1,jhana,button#3,jhana3,Pz,68,30,0.7489,0.9671,0.7449,1.6469,0.6381,2.303,2.075,6.6005,1.6462,0.9671,0.4743,10.8531,3.6784,23.8146,2.6795,1.4403
6,day1,jhana,button#3,jhana3,P4,68,30,0.7913,0.9757,0.7881,1.73,0.7115,2.1431,2.1668,6.3821,1.7295,0.9757,0.5616,11.5922,3.4008,17.8052,2.6307,1.5306
6,day1,jhana,button#3,jhana3,P8,68,30,0.7611,0.9843,0.7516,1.6872,0.7055,2.2918,2.2744,6.5033,1.6866,0.9843,0.5991,13.9875,3.0558,18.8776,1.7007,1.0322
6,day1,jhana,button#3,jhana3,POz,68,30,0.7103,0.9651,0.6882,1.5682,0.5821,2.497,2.0599,6.7933,1.5676,0.9651,0.4618,12.2353,4.193,35.896,2.68,1.3986
